
        ==========     _____ _    _ ____  _____  ______          _____  
        =====         / ____| |  | |  _ \|  __ \|  ____|   /\   |  __ \ 
          =====      | (___ | |  | | |_) | |__) | |__     /  \  | |  | |
            ====      \___ \| |  | |  _ <|  _  /|  __|   / /\ \ | |  | |
              ====    ____) | |__| | |_) | | \ \| |____ / ____ \| |__| |
        ==========   |_____/ \____/|____/|_|  \_\______/_/    \_\_____/
||    chrUn_GL456389                                                          ||
||    chrUn_GL456390                                                          ||
||    chrUn_GL456392                                                          ||
||    chrUn_GL456393                                                          ||
||    chrUn_GL456394                                                          ||
||    chrUn_GL456396                                                          ||
||    chr4_GL456216_random                                                    ||
||    chr1_GL456221_random                                                    ||
||    chr1_GL456213_random                                                    ||
||    chrUn_JH584304                                                          ||
||    chr5_JH584296_random                                                    ||
||    chr5_GL456354_random                                                    ||
||    chr7_GL456219_random                                                    ||
||    chrX_GL456233_random                                                    ||
||    chr1_GL456211_random                                                    ||
||    chrY_JH584302_random                                                    ||
||    chr4_JH584294_random                                                    ||
||    chr5_JH584299_random                                                    ||
||    chrY_JH584300_random                                                    ||
||                                                                            ||
|| Global environment is initialised.                                         ||
|| Load the 1-th index block...                                               ||
|| The index block has been loaded.                                           ||
|| Start read mapping in chunk.                                               ||
||    0% completed, 0.8 mins elapsed, rate=41.1k fragments per second         ||
||    7% completed, 1.0 mins elapsed, rate=121.1k fragments per second        ||
||   Estimated fragment length : 257 bp                                       ||
||    9% completed, 1.1 mins elapsed, rate=37.0k fragments per second         ||
||    9% completed, 1.1 mins elapsed, rate=38.2k fragments per second         ||
||    9% completed, 1.1 mins elapsed, rate=39.4k fragments per second         ||
||   10% completed, 1.2 mins elapsed, rate=40.4k fragments per second         ||
||   10% completed, 1.2 mins elapsed, rate=41.5k fragments per second         ||
||   11% completed, 1.2 mins elapsed, rate=42.5k fragments per second         ||
||   11% completed, 1.2 mins elapsed, rate=43.6k fragments per second         ||
||   12% completed, 1.2 mins elapsed, rate=44.7k fragments per second         ||
||   12% completed, 1.2 mins elapsed, rate=45.7k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   13% completed, 1.3 mins elapsed, rate=107.5k fragments per second        ||
||   20% completed, 1.5 mins elapsed, rate=118.4k fragments per second        ||
||   21% completed, 1.6 mins elapsed, rate=62.2k fragments per second         ||
||   22% completed, 1.6 mins elapsed, rate=62.8k fragments per second         ||
||   22% completed, 1.6 mins elapsed, rate=63.4k fragments per second         ||
||   23% completed, 1.6 mins elapsed, rate=63.8k fragments per second         ||
||   23% completed, 1.7 mins elapsed, rate=64.4k fragments per second         ||
||   24% completed, 1.7 mins elapsed, rate=64.9k fragments per second         ||
||   24% completed, 1.7 mins elapsed, rate=65.4k fragments per second         ||
||   24% completed, 1.7 mins elapsed, rate=65.7k fragments per second         ||
||   25% completed, 1.7 mins elapsed, rate=66.2k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   26% completed, 1.8 mins elapsed, rate=113.1k fragments per second        ||
||   32% completed, 2.0 mins elapsed, rate=120.1k fragments per second        ||
||   34% completed, 2.1 mins elapsed, rate=76.2k fragments per second         ||
||   35% completed, 2.1 mins elapsed, rate=76.5k fragments per second         ||
||   35% completed, 2.1 mins elapsed, rate=76.8k fragments per second         ||
||   35% completed, 2.1 mins elapsed, rate=77.1k fragments per second         ||
||   36% completed, 2.1 mins elapsed, rate=77.4k fragments per second         ||
||   36% completed, 2.2 mins elapsed, rate=77.7k fragments per second         ||
||   37% completed, 2.2 mins elapsed, rate=77.9k fragments per second         ||
||   37% completed, 2.2 mins elapsed, rate=78.1k fragments per second         ||
||   37% completed, 2.2 mins elapsed, rate=78.3k fragments per second         ||
||   38% completed, 2.2 mins elapsed, rate=78.5k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   38% completed, 2.3 mins elapsed, rate=115.3k fragments per second        ||
||   45% completed, 2.5 mins elapsed, rate=119.6k fragments per second        ||
||   47% completed, 2.6 mins elapsed, rate=84.0k fragments per second         ||
||   47% completed, 2.6 mins elapsed, rate=84.2k fragments per second         ||
||   47% completed, 2.6 mins elapsed, rate=84.4k fragments per second         ||
||   48% completed, 2.6 mins elapsed, rate=84.6k fragments per second         ||
||   48% completed, 2.6 mins elapsed, rate=84.8k fragments per second         ||
||   49% completed, 2.7 mins elapsed, rate=85.0k fragments per second         ||
||   49% completed, 2.7 mins elapsed, rate=85.1k fragments per second         ||
||   50% completed, 2.7 mins elapsed, rate=85.3k fragments per second         ||
||   50% completed, 2.7 mins elapsed, rate=85.4k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   51% completed, 2.8 mins elapsed, rate=115.3k fragments per second        ||
||   57% completed, 3.0 mins elapsed, rate=118.6k fragments per second        ||
||   59% completed, 3.1 mins elapsed, rate=88.9k fragments per second         ||
||   60% completed, 3.1 mins elapsed, rate=89.0k fragments per second         ||
||   60% completed, 3.1 mins elapsed, rate=89.1k fragments per second         ||
||   60% completed, 3.1 mins elapsed, rate=89.2k fragments per second         ||
||   61% completed, 3.1 mins elapsed, rate=89.4k fragments per second         ||
||   61% completed, 3.2 mins elapsed, rate=89.4k fragments per second         ||
||   62% completed, 3.2 mins elapsed, rate=89.5k fragments per second         ||
||   62% completed, 3.2 mins elapsed, rate=89.6k fragments per second         ||
||   63% completed, 3.2 mins elapsed, rate=89.7k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   64% completed, 3.3 mins elapsed, rate=114.6k fragments per second        ||
||   70% completed, 3.5 mins elapsed, rate=117.1k fragments per second        ||
||   72% completed, 3.6 mins elapsed, rate=92.1k fragments per second         ||
||   72% completed, 3.6 mins elapsed, rate=92.1k fragments per second         ||
||   73% completed, 3.6 mins elapsed, rate=92.2k fragments per second         ||
||   73% completed, 3.7 mins elapsed, rate=92.3k fragments per second         ||
||   74% completed, 3.7 mins elapsed, rate=92.3k fragments per second         ||
||   74% completed, 3.7 mins elapsed, rate=92.4k fragments per second         ||
||   75% completed, 3.7 mins elapsed, rate=92.4k fragments per second         ||
||   75% completed, 3.7 mins elapsed, rate=92.4k fragments per second         ||
||   75% completed, 3.8 mins elapsed, rate=92.4k fragments per second         ||
||   76% completed, 3.8 mins elapsed, rate=92.4k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   76% completed, 3.8 mins elapsed, rate=113.9k fragments per second        ||
||   83% completed, 4.0 mins elapsed, rate=116.2k fragments per second        ||
||   85% completed, 4.1 mins elapsed, rate=94.6k fragments per second         ||
||   85% completed, 4.2 mins elapsed, rate=94.6k fragments per second         ||
||   86% completed, 4.2 mins elapsed, rate=94.6k fragments per second         ||
||   86% completed, 4.2 mins elapsed, rate=94.7k fragments per second         ||
||   87% completed, 4.2 mins elapsed, rate=94.7k fragments per second         ||
||   87% completed, 4.2 mins elapsed, rate=94.7k fragments per second         ||
||   87% completed, 4.2 mins elapsed, rate=94.7k fragments per second         ||
||   88% completed, 4.3 mins elapsed, rate=94.7k fragments per second         ||
||   88% completed, 4.3 mins elapsed, rate=94.7k fragments per second         ||
||   89% completed, 4.3 mins elapsed, rate=94.7k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   89% completed, 4.4 mins elapsed, rate=113.1k fragments per second        ||
||   96% completed, 4.6 mins elapsed, rate=115.4k fragments per second        ||
||   96% completed, 4.6 mins elapsed, rate=95.8k fragments per second         ||
||   97% completed, 4.6 mins elapsed, rate=95.8k fragments per second         ||
||   97% completed, 4.7 mins elapsed, rate=95.9k fragments per second         ||
||   97% completed, 4.7 mins elapsed, rate=95.9k fragments per second         ||
||   98% completed, 4.7 mins elapsed, rate=95.9k fragments per second         ||
||   98% completed, 4.7 mins elapsed, rate=95.8k fragments per second         ||
||   98% completed, 4.7 mins elapsed, rate=95.8k fragments per second         ||
||   99% completed, 4.7 mins elapsed, rate=95.8k fragments per second         ||
||   99% completed, 4.8 mins elapsed, rate=95.8k fragments per second         ||
||   99% completed, 4.8 mins elapsed, rate=95.8k fragments per second         ||
|| Sort the reads...                                                          ||
||                                                                            ||
||                           Completed successfully.                          ||
||                                                                            ||
\\====================================    ====================================//

//================================   Summary =================================\\
||                                                                            ||
||             Total fragments : 27,488,269                                   ||
||                      Mapped : 27,072,016 (98.5%)                           ||
||             Uniquely mapped : 26,282,850                                   ||
||               Multi-mapping : 789,166                                      ||
||                                                                            ||
||                    Unmapped : 416,253                                      ||
||                                                                            ||
||             Properly paired : 19,055,572                                   ||
||         Not properly paired : 8,016,444                                    ||
||                   Singleton : 611,189                                      ||
||                    Chimeric : 814,104                                      ||
||       Unexpected strandness : 74,341                                       ||
||  Unexpected fragment length : 6,415,741                                    ||
||       Unexpected read order : 101,069                                      ||
||                                                                            ||
||                      Indels : 168,380                                      ||
||                                                                            ||
||                Running time : 7.7 minutes                                  ||
||                                                                            ||
\\============================================================================//


        ==========     _____ _    _ ____  _____  ______          _____  
        =====         / ____| |  | |  _ \|  __ \|  ____|   /\   |  __ \ 
          =====      | (___ | |  | | |_) | |__) | |__     /  \  | |  | |
            ====      \___ \| |  | |  _ <|  _  /|  __|   / /\ \ | |  | |
              ====    ____) | |__| | |_) | | \ \| |____ / ____ \| |__| |
        ==========   |_____/ \____/|____/|_|  \_\______/_/    \_\_____/
       Rsubread 2.2.6

//================================= setting ==================================\\
||                                                                            ||
|| Function      : Read alignment (RNA-Seq)                                   ||
|| Input file 1  : 8_MEFs_1_BCL2_2_S6_L001_R1_001.fastq.gz                    ||
|| Input file 2  : 8_MEFs_1_BCL2_2_S6_L001_R2_001.fastq.gz                    ||
|| Output file   : 8_MEFs_1_BCL2_2_S6_L001_R1_001.bam (BAM), Sorted           ||
|| Index name    : mm10                                                       ||
||                                                                            ||
||                    ------------------------------------                    ||
||                                                                            ||
||                               Threads : 16                                 ||
||                          Phred offset : 33                                 ||
||               # of extracted subreads : 10                                 ||
||                        Min read1 vote : 3                                  ||
||                        Min read2 vote : 1                                  ||
||                     Max fragment size : 600                                ||
||                     Min fragment size : 50                                 ||
||                        Max mismatches : 3                                  ||
||                      Max indel length : 5                                  ||
||            Report multi-mapping reads : yes                                ||
|| Max alignments per multi-mapping read : 1                                  ||
||                           Annotations : inbuilt (mm10)                     ||
||                                                                            ||
\\============================================================================//

//================= Running (06-Apr-2022 07:43:14, pid=7173) =================\\
||                                                                            ||
|| Check the input reads.                                                     ||
|| The input file contains base space reads.                                  ||
|| Initialise the memory objects.                                             ||
|| Estimate the mean read length.                                             ||
|| The range of Phred scores observed in the data is [0,34]                   ||
|| Create the output BAM file.                                                ||
|| Check the index.                                                           ||
|| Init the voting space.                                                     ||
|| Load the annotation file.                                                  ||
|| 222996 annotation records were loaded.                                     ||
||                                                                            ||
|| Chromosomes/contigs in annotation but not in index :                       ||
||    NT_166281.1                                                             ||
||    NT_187056.1                                                             ||
||    NT_187054.1                                                             ||
||    NT_187060.1                                                             ||
||    NT_187057.1                                                             ||
||    NT_166282.1                                                             ||
||    NT_166307.1                                                             ||
||    NT_187059.1                                                             ||
||    NT_187062.1                                                             ||
||    NT_187052.1                                                             ||
||    NT_166438.1                                                             ||
||    NT_166466.1                                                             ||
||    NT_187058.1                                                             ||
||    NT_187053.1                                                             ||
||    NT_166291.1                                                             ||
||    NT_162750.1                                                             ||
||    NT_165789.2                                                             ||
||    NT_166463.1                                                             ||
||    NT_166434.1                                                             ||
||    NT_166280.1                                                             ||
||    NT_187064.1                                                             ||
||                                                                            ||
||                                                                            ||
|| Chromosomes/contigs in index but not in annotation :                       ||
||    chr4_JH584292_random                                                    ||
||    chr5_JH584297_random                                                    ||
||    chr4_GL456350_random                                                    ||
||    chrUn_GL456239                                                          ||
||    chr1_GL456212_random                                                    ||
||    chrY_JH584303_random                                                    ||
||    chr4_JH584295_random                                                    ||
||    chr1_GL456210_random                                                    ||
||    chrY_JH584301_random                                                    ||
||    chrUn_GL456359                                                          ||
||    chr4_JH584293_random                                                    ||
||    chrUn_GL456360                                                          ||
||    chr5_JH584298_random                                                    ||
||    chrUn_GL456366                                                          ||
||    chrUn_GL456367                                                          ||
||    chrUn_GL456368                                                          ||
||    chrUn_GL456370                                                          ||
||    chrUn_GL456372                                                          ||
||    chrUn_GL456378                                                          ||
||    chrUn_GL456379                                                          ||
||    chrUn_GL456381                                                          ||
||    chrUn_GL456382                                                          ||
||    chrUn_GL456383                                                          ||
||    chrUn_GL456385                                                          ||
||    chrUn_GL456387                                                          ||
||    chrUn_GL456389                                                          ||
||    chrUn_GL456390                                                          ||
||    chrUn_GL456392                                                          ||
||    chrUn_GL456393                                                          ||
||    chrUn_GL456394                                                          ||
||    chrUn_GL456396                                                          ||
||    chr4_GL456216_random                                                    ||
||    chr1_GL456221_random                                                    ||
||    chr1_GL456213_random                                                    ||
||    chrUn_JH584304                                                          ||
||    chr5_JH584296_random                                                    ||
||    chr5_GL456354_random                                                    ||
||    chr7_GL456219_random                                                    ||
||    chrX_GL456233_random                                                    ||
||    chr1_GL456211_random                                                    ||
||    chrY_JH584302_random                                                    ||
||    chr4_JH584294_random                                                    ||
||    chr5_JH584299_random                                                    ||
||    chrY_JH584300_random                                                    ||
||                                                                            ||
|| Global environment is initialised.                                         ||
|| Load the 1-th index block...                                               ||
|| The index block has been loaded.                                           ||
|| Start read mapping in chunk.                                               ||
||    0% completed, 0.8 mins elapsed, rate=120.8k fragments per second        ||
||    7% completed, 1.0 mins elapsed, rate=165.7k fragments per second        ||
||   Estimated fragment length : 247 bp                                       ||
||    7% completed, 1.0 mins elapsed, rate=40.3k fragments per second         ||
||    8% completed, 1.0 mins elapsed, rate=41.7k fragments per second         ||
||    8% completed, 1.0 mins elapsed, rate=42.9k fragments per second         ||
||    8% completed, 1.1 mins elapsed, rate=44.2k fragments per second         ||
||    9% completed, 1.1 mins elapsed, rate=45.4k fragments per second         ||
||    9% completed, 1.1 mins elapsed, rate=46.4k fragments per second         ||
||   10% completed, 1.1 mins elapsed, rate=47.5k fragments per second         ||
||   10% completed, 1.1 mins elapsed, rate=48.4k fragments per second         ||
||   10% completed, 1.1 mins elapsed, rate=49.5k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   11% completed, 1.2 mins elapsed, rate=131.1k fragments per second        ||
||   18% completed, 1.4 mins elapsed, rate=140.7k fragments per second        ||
||   19% completed, 1.5 mins elapsed, rate=67.8k fragments per second         ||
||   19% completed, 1.5 mins elapsed, rate=68.4k fragments per second         ||
||   19% completed, 1.5 mins elapsed, rate=69.0k fragments per second         ||
||   20% completed, 1.5 mins elapsed, rate=69.5k fragments per second         ||
||   20% completed, 1.5 mins elapsed, rate=70.0k fragments per second         ||
||   20% completed, 1.6 mins elapsed, rate=70.4k fragments per second         ||
||   21% completed, 1.6 mins elapsed, rate=70.8k fragments per second         ||
||   21% completed, 1.6 mins elapsed, rate=71.3k fragments per second         ||
||   21% completed, 1.6 mins elapsed, rate=71.7k fragments per second         ||
||   22% completed, 1.6 mins elapsed, rate=72.1k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   22% completed, 1.7 mins elapsed, rate=129.0k fragments per second        ||
||   29% completed, 1.9 mins elapsed, rate=135.1k fragments per second        ||
||   30% completed, 1.9 mins elapsed, rate=82.0k fragments per second         ||
||   30% completed, 1.9 mins elapsed, rate=82.3k fragments per second         ||
||   30% completed, 2.0 mins elapsed, rate=82.6k fragments per second         ||
||   31% completed, 2.0 mins elapsed, rate=82.8k fragments per second         ||
||   31% completed, 2.0 mins elapsed, rate=83.1k fragments per second         ||
||   31% completed, 2.0 mins elapsed, rate=83.4k fragments per second         ||
||   32% completed, 2.0 mins elapsed, rate=83.7k fragments per second         ||
||   32% completed, 2.0 mins elapsed, rate=84.0k fragments per second         ||
||   33% completed, 2.1 mins elapsed, rate=84.2k fragments per second         ||
||   33% completed, 2.1 mins elapsed, rate=84.5k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   33% completed, 2.1 mins elapsed, rate=127.8k fragments per second        ||
||   40% completed, 2.3 mins elapsed, rate=133.4k fragments per second        ||
||   40% completed, 2.4 mins elapsed, rate=90.8k fragments per second         ||
||   41% completed, 2.4 mins elapsed, rate=91.0k fragments per second         ||
||   41% completed, 2.4 mins elapsed, rate=91.1k fragments per second         ||
||   41% completed, 2.4 mins elapsed, rate=91.2k fragments per second         ||
||   42% completed, 2.4 mins elapsed, rate=91.4k fragments per second         ||
||   42% completed, 2.5 mins elapsed, rate=91.6k fragments per second         ||
||   43% completed, 2.5 mins elapsed, rate=91.7k fragments per second         ||
||   43% completed, 2.5 mins elapsed, rate=91.8k fragments per second         ||
||   43% completed, 2.5 mins elapsed, rate=92.0k fragments per second         ||
||   44% completed, 2.5 mins elapsed, rate=92.1k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   44% completed, 2.6 mins elapsed, rate=127.4k fragments per second        ||
||   51% completed, 2.8 mins elapsed, rate=131.9k fragments per second        ||
||   51% completed, 2.8 mins elapsed, rate=96.5k fragments per second         ||
||   52% completed, 2.9 mins elapsed, rate=96.6k fragments per second         ||
||   52% completed, 2.9 mins elapsed, rate=96.7k fragments per second         ||
||   52% completed, 2.9 mins elapsed, rate=96.8k fragments per second         ||
||   53% completed, 2.9 mins elapsed, rate=96.9k fragments per second         ||
||   53% completed, 2.9 mins elapsed, rate=96.9k fragments per second         ||
||   54% completed, 2.9 mins elapsed, rate=97.1k fragments per second         ||
||   54% completed, 3.0 mins elapsed, rate=97.2k fragments per second         ||
||   54% completed, 3.0 mins elapsed, rate=97.2k fragments per second         ||
||   55% completed, 3.0 mins elapsed, rate=97.3k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   55% completed, 3.0 mins elapsed, rate=127.7k fragments per second        ||
||   62% completed, 3.3 mins elapsed, rate=130.0k fragments per second        ||
||   62% completed, 3.3 mins elapsed, rate=99.8k fragments per second         ||
||   63% completed, 3.3 mins elapsed, rate=99.9k fragments per second         ||
||   63% completed, 3.4 mins elapsed, rate=99.9k fragments per second         ||
||   63% completed, 3.4 mins elapsed, rate=100.0k fragments per second        ||
||   64% completed, 3.4 mins elapsed, rate=100.1k fragments per second        ||
||   64% completed, 3.4 mins elapsed, rate=100.2k fragments per second        ||
||   65% completed, 3.4 mins elapsed, rate=100.2k fragments per second        ||
||   65% completed, 3.4 mins elapsed, rate=100.2k fragments per second        ||
||   65% completed, 3.5 mins elapsed, rate=100.3k fragments per second        ||
|| Start read mapping in chunk.                                               ||
||   66% completed, 3.5 mins elapsed, rate=126.0k fragments per second        ||
||   73% completed, 3.7 mins elapsed, rate=128.7k fragments per second        ||
||   74% completed, 3.8 mins elapsed, rate=102.6k fragments per second        ||
||   74% completed, 3.8 mins elapsed, rate=102.7k fragments per second        ||
||   74% completed, 3.8 mins elapsed, rate=102.7k fragments per second        ||
||   75% completed, 3.9 mins elapsed, rate=102.7k fragments per second        ||
||   75% completed, 3.9 mins elapsed, rate=102.7k fragments per second        ||
||   75% completed, 3.9 mins elapsed, rate=102.8k fragments per second        ||
||   76% completed, 3.9 mins elapsed, rate=102.8k fragments per second        ||
||   76% completed, 3.9 mins elapsed, rate=102.8k fragments per second        ||
||   76% completed, 3.9 mins elapsed, rate=102.8k fragments per second        ||
||   77% completed, 4.0 mins elapsed, rate=102.8k fragments per second        ||
|| Start read mapping in chunk.                                               ||
||   77% completed, 4.0 mins elapsed, rate=124.7k fragments per second        ||
||   84% completed, 4.2 mins elapsed, rate=126.6k fragments per second        ||
||   85% completed, 4.3 mins elapsed, rate=104.1k fragments per second        ||
||   85% completed, 4.3 mins elapsed, rate=104.1k fragments per second        ||
||   85% completed, 4.4 mins elapsed, rate=104.1k fragments per second        ||
||   86% completed, 4.4 mins elapsed, rate=104.1k fragments per second        ||
||   86% completed, 4.4 mins elapsed, rate=104.1k fragments per second        ||
||   87% completed, 4.4 mins elapsed, rate=104.1k fragments per second        ||
||   87% completed, 4.4 mins elapsed, rate=104.1k fragments per second        ||
||   87% completed, 4.4 mins elapsed, rate=104.1k fragments per second        ||
||   88% completed, 4.5 mins elapsed, rate=104.0k fragments per second        ||
||   88% completed, 4.5 mins elapsed, rate=104.0k fragments per second        ||
|| Start read mapping in chunk.                                               ||
||   88% completed, 4.5 mins elapsed, rate=123.3k fragments per second        ||
||   95% completed, 4.8 mins elapsed, rate=125.6k fragments per second        ||
||   96% completed, 4.8 mins elapsed, rate=105.4k fragments per second        ||
||   96% completed, 4.8 mins elapsed, rate=105.3k fragments per second        ||
||   96% completed, 4.9 mins elapsed, rate=105.3k fragments per second        ||
||   97% completed, 4.9 mins elapsed, rate=105.3k fragments per second        ||
||   97% completed, 4.9 mins elapsed, rate=105.2k fragments per second        ||
||   98% completed, 4.9 mins elapsed, rate=105.2k fragments per second        ||
||   98% completed, 4.9 mins elapsed, rate=105.2k fragments per second        ||
||   98% completed, 5.0 mins elapsed, rate=105.1k fragments per second        ||
||   99% completed, 5.0 mins elapsed, rate=105.1k fragments per second        ||
||   99% completed, 5.0 mins elapsed, rate=105.1k fragments per second        ||
|| Start read mapping in chunk.                                               ||
||   99% completed, 5.0 mins elapsed, rate=122.1k fragments per second        ||
||   99% completed, 5.1 mins elapsed, rate=104.0k fragments per second        ||
||   99% completed, 5.1 mins elapsed, rate=104.0k fragments per second        ||
|| Sort the reads...                                                          ||
||                                                                            ||
||                           Completed successfully.                          ||
||                                                                            ||
\\====================================    ====================================//

//================================   Summary =================================\\
||                                                                            ||
||             Total fragments : 31,638,752                                   ||
||                      Mapped : 30,941,664 (97.8%)                           ||
||             Uniquely mapped : 30,071,401                                   ||
||               Multi-mapping : 870,263                                      ||
||                                                                            ||
||                    Unmapped : 697,088                                      ||
||                                                                            ||
||             Properly paired : 22,505,765                                   ||
||         Not properly paired : 8,435,899                                    ||
||                   Singleton : 624,973                                      ||
||                    Chimeric : 844,694                                      ||
||       Unexpected strandness : 85,891                                       ||
||  Unexpected fragment length : 6,744,334                                    ||
||       Unexpected read order : 136,007                                      ||
||                                                                            ||
||                      Indels : 180,731                                      ||
||                                                                            ||
||                Running time : 8.4 minutes                                  ||
||                                                                            ||
\\============================================================================//


        ==========     _____ _    _ ____  _____  ______          _____  
        =====         / ____| |  | |  _ \|  __ \|  ____|   /\   |  __ \ 
          =====      | (___ | |  | | |_) | |__) | |__     /  \  | |  | |
            ====      \___ \| |  | |  _ <|  _  /|  __|   / /\ \ | |  | |
              ====    ____) | |__| | |_) | | \ \| |____ / ____ \| |__| |
        ==========   |_____/ \____/|____/|_|  \_\______/_/    \_\_____/
       Rsubread 2.2.6

//================================= setting ==================================\\
||                                                                            ||
|| Function      : Read alignment (RNA-Seq)                                   ||
|| Input file 1  : 9_MEFs_2_BCL2_1_S7_L001_R1_001.fastq.gz                    ||
|| Input file 2  : 9_MEFs_2_BCL2_1_S7_L001_R2_001.fastq.gz                    ||
|| Output file   : 9_MEFs_2_BCL2_1_S7_L001_R1_001.bam (BAM), Sorted           ||
|| Index name    : mm10                                                       ||
||                                                                            ||
||                    ------------------------------------                    ||
||                                                                            ||
||                               Threads : 16                                 ||
||                          Phred offset : 33                                 ||
||               # of extracted subreads : 10                                 ||
||                        Min read1 vote : 3                                  ||
||                        Min read2 vote : 1                                  ||
||                     Max fragment size : 600                                ||
||                     Min fragment size : 50                                 ||
||                        Max mismatches : 3                                  ||
||                      Max indel length : 5                                  ||
||            Report multi-mapping reads : yes                                ||
|| Max alignments per multi-mapping read : 1                                  ||
||                           Annotations : inbuilt (mm10)                     ||
||                                                                            ||
\\============================================================================//

//================= Running (06-Apr-2022 07:51:37, pid=7173) =================\\
||                                                                            ||
|| Check the input reads.                                                     ||
|| The input file contains base space reads.                                  ||
|| Initialise the memory objects.                                             ||
|| Estimate the mean read length.                                             ||
|| The range of Phred scores observed in the data is [0,34]                   ||
|| Create the output BAM file.                                                ||
|| Check the index.                                                           ||
|| Init the voting space.                                                     ||
|| Load the annotation file.                                                  ||
|| 222996 annotation records were loaded.                                     ||
||                                                                            ||
|| Chromosomes/contigs in annotation but not in index :                       ||
||    NT_166281.1                                                             ||
||    NT_187056.1                                                             ||
||    NT_187054.1                                                             ||
||    NT_187060.1                                                             ||
||    NT_187057.1                                                             ||
||    NT_166282.1                                                             ||
||    NT_166307.1                                                             ||
||    NT_187059.1                                                             ||
||    NT_187062.1                                                             ||
||    NT_187052.1                                                             ||
||    NT_166438.1                                                             ||
||    NT_166466.1                                                             ||
||    NT_187058.1                                                             ||
||    NT_187053.1                                                             ||
||    NT_166291.1                                                             ||
||    NT_162750.1                                                             ||
||    NT_165789.2                                                             ||
||    NT_166463.1                                                             ||
||    NT_166434.1                                                             ||
||    NT_166280.1                                                             ||
||    NT_187064.1                                                             ||
||                                                                            ||
||                                                                            ||
|| Chromosomes/contigs in index but not in annotation :                       ||
||    chr4_JH584292_random                                                    ||
||    chr5_JH584297_random                                                    ||
||    chr4_GL456350_random                                                    ||
||    chrUn_GL456239                                                          ||
||    chr1_GL456212_random                                                    ||
||    chrY_JH584303_random                                                    ||
||    chr4_JH584295_random                                                    ||
||    chr1_GL456210_random                                                    ||
||    chrY_JH584301_random                                                    ||
||    chrUn_GL456359                                                          ||
||    chr4_JH584293_random                                                    ||
||    chrUn_GL456360                                                          ||
||    chr5_JH584298_random                                                    ||
||    chrUn_GL456366                                                          ||
||    chrUn_GL456367                                                          ||
||    chrUn_GL456368                                                          ||
||    chrUn_GL456370                                                          ||
||    chrUn_GL456372                                                          ||
||    chrUn_GL456378                                                          ||
||    chrUn_GL456379                                                          ||
||    chrUn_GL456381                                                          ||
||    chrUn_GL456382                                                          ||
||    chrUn_GL456383                                                          ||
||    chrUn_GL456385                                                          ||
||    chrUn_GL456387                                                          ||
||    chrUn_GL456389                                                          ||
||    chrUn_GL456390                                                          ||
||    chrUn_GL456392                                                          ||
||    chrUn_GL456393                                                          ||
||    chrUn_GL456394                                                          ||
||    chrUn_GL456396                                                          ||
||    chr4_GL456216_random                                                    ||
||    chr1_GL456221_random                                                    ||
||    chr1_GL456213_random                                                    ||
||    chrUn_JH584304                                                          ||
||    chr5_JH584296_random                                                    ||
||    chr5_GL456354_random                                                    ||
||    chr7_GL456219_random                                                    ||
||    chrX_GL456233_random                                                    ||
||    chr1_GL456211_random                                                    ||
||    chrY_JH584302_random                                                    ||
||    chr4_JH584294_random                                                    ||
||    chr5_JH584299_random                                                    ||
||    chrY_JH584300_random                                                    ||
||                                                                            ||
|| Global environment is initialised.                                         ||
|| Load the 1-th index block...                                               ||
|| The index block has been loaded.                                           ||
|| Start read mapping in chunk.                                               ||
||    0% completed, 0.8 mins elapsed, rate=38.7k fragments per second         ||
||    7% completed, 1.1 mins elapsed, rate=115.0k fragments per second        ||
||   Estimated fragment length : 252 bp                                       ||
||    8% completed, 1.1 mins elapsed, rate=36.4k fragments per second         ||
||    8% completed, 1.1 mins elapsed, rate=37.6k fragments per second         ||
||    9% completed, 1.2 mins elapsed, rate=38.7k fragments per second         ||
||    9% completed, 1.2 mins elapsed, rate=39.8k fragments per second         ||
||    9% completed, 1.2 mins elapsed, rate=41.0k fragments per second         ||
||   10% completed, 1.2 mins elapsed, rate=42.0k fragments per second         ||
||   10% completed, 1.2 mins elapsed, rate=42.9k fragments per second         ||
||   10% completed, 1.2 mins elapsed, rate=43.9k fragments per second         ||
||   11% completed, 1.2 mins elapsed, rate=45.0k fragments per second         ||
||   11% completed, 1.3 mins elapsed, rate=46.0k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   12% completed, 1.3 mins elapsed, rate=104.2k fragments per second        ||
||   18% completed, 1.5 mins elapsed, rate=119.8k fragments per second        ||
||   20% completed, 1.6 mins elapsed, rate=62.5k fragments per second         ||
||   20% completed, 1.6 mins elapsed, rate=63.1k fragments per second         ||
||   20% completed, 1.6 mins elapsed, rate=63.7k fragments per second         ||
